,V,U_star,U_obs,regret,S_align,Revenue
56,1.3671625898034412,1.3671625898034412,0.0,1.3671625898034412,0.2642716998442386,0
57,-1.1047588697263508,0.0,-0.0,0.0,1.0,0
58,0.6613500618129162,0.6613500618129162,0.0,0.6613500618129162,0.5253192066689826,0
59,-1.3634205225205724,0.0,-0.0,0.0,1.0,0
60,1.0697946630220714,1.0697946630220714,1.0697946630220714,0.0,1.0,1
61,-0.4019061289020761,0.0,-0.0,0.0,1.0,0
62,0.27717543729682304,0.27717543729682304,0.0,0.27717543729682304,0.7635330904734917,0
63,-0.4799846199788217,0.0,-0.0,0.0,1.0,0
64,-0.3774442177165952,0.0,-0.0,0.0,1.0,0
65,0.11574451828758686,0.11574451828758686,0.0,0.11574451828758686,0.893450678994162,0
66,-1.2612362125428191,0.0,-0.0,0.0,1.0,0
67,0.7620475203237047,0.7620475203237047,0.0,0.7620475203237047,0.4762717282061464,0
68,-1.2249098953093782,0.0,-0.0,0.0,1.0,0
69,0.06059942014800351,0.06059942014800351,0.0,0.06059942014800351,0.9427193502179697,0
70,0.2850992132895158,0.2850992132895158,0.0,0.2850992132895158,0.7576666915623101,0
71,1.1912159086700231,1.1912159086700231,0.0,1.1912159086700231,0.3136387529250442,0
72,-0.1309091633695866,0.0,-0.1309091633695866,0.1309091633695866,0.8803592592078058,1
73,4.707612927818701,4.707612927818701,4.707612927818701,0.0,1.0,1
74,0.7761318711355136,0.7761318711355136,0.7761318711355136,0.0,1.0,1
75,1.2867062060536396,1.2867062060536396,0.0,1.2867062060536396,0.28580017954118814,0
76,0.6077377591081831,0.6077377591081831,0.6077377591081831,0.0,1.0,1
77,2.400748547807708,2.400748547807708,2.400748547807708,0.0,1.0,1
78,-1.5210212052679422,0.0,-0.0,0.0,1.0,0
79,-0.3531295040217736,0.0,-0.0,0.0,1.0,0
80,-0.3303208101590469,0.0,-0.0,0.0,1.0,0
81,-1.0796705482178217,0.0,-0.0,0.0,1.0,0
82,-0.6336309568402058,0.0,-0.0,0.0,1.0,0
83,0.33092287275583543,0.33092287275583543,0.0,0.33092287275583543,0.7246142460638016,0
84,3.019247345108059,3.019247345108059,0.0,3.019247345108059,0.05292420660541389,0
85,-2.608474265681699,0.0,-0.0,0.0,1.0,0
86,0.9901933575195803,0.9901933575195803,0.0,0.9901933575195803,0.38142509288706167,0
87,-0.18547374241947798,0.0,-0.0,0.0,1.0,0
88,-1.458914341069045,0.0,-0.0,0.0,1.0,0
89,0.6682903129060025,0.6682903129060025,0.0,0.6682903129060025,0.5217823485652505,0
90,-0.3256293631029268,0.0,-0.0,0.0,1.0,0
91,0.37449759383981807,0.37449759383981807,0.0,0.37449759383981807,0.6945223866139794,0
92,0.3759030462832914,0.3759030462832914,0.0,0.3759030462832914,0.6935728960220314,0
93,1.5897659128659087,1.5897659128659087,1.5897659128659087,0.0,1.0,1
94,-0.6118560582508531,0.0,-0.0,0.0,1.0,0
95,-0.8142540435107923,0.0,-0.0,0.0,1.0,0
96,2.753873832347372,2.753873832347372,2.753873832347372,0.0,1.0,1
97,0.22454600259598526,0.22454600259598526,0.22454600259598526,0.0,1.0,1
98,-0.5353078381289829,0.0,-0.0,0.0,1.0,0
99,0.04637487345487307,0.04637487345487307,0.0,0.04637487345487307,0.955863007864347,0
100,-0.977484133598632,0.0,-0.0,0.0,1.0,0
101,1.944816896014213,1.944816896014213,1.944816896014213,0.0,1.0,1
102,-0.45440097131459134,0.0,-0.0,0.0,1.0,0
103,0.3134319378175045,0.3134319378175045,0.0,0.3134319378175045,0.7370567406629582,0
104,0.14120254564715565,0.14120254564715565,0.0,0.14120254564715565,0.8715825955102007,0
105,0.30255306590206954,0.30255306590206954,0.0,0.30255306590206954,0.7449031607949238,0
106,-2.0146644118330923,0.0,-0.0,0.0,1.0,0
107,0.5207753159116322,0.5207753159116322,0.0,0.5207753159116322,0.6023505852431701,0
108,-0.8192061182694378,0.0,-0.0,0.0,1.0,0
109,-1.492662578587065,0.0,-0.0,0.0,1.0,0
110,-0.6634282743934987,0.0,-0.0,0.0,1.0,0
111,0.9292368249291398,0.9292368249291398,0.0,0.9292368249291398,0.40474156218029195,0
112,-1.5415647418098093,0.0,-0.0,0.0,1.0,0
113,1.0036464957320521,1.0036464957320521,0.0,1.0036464957320521,0.3764628536499787,0
114,-1.8770490624706022,0.0,-0.0,0.0,1.0,0
115,-2.2243261802347303,0.0,-0.0,0.0,1.0,0
116,0.09461329243397185,0.09461329243397185,0.0,0.09461329243397185,0.9120182329985983,0
117,1.3091087203261336,1.3091087203261336,1.3091087203261336,0.0,1.0,1
118,-1.419451052722575,0.0,-0.0,0.0,1.0,0
119,-0.38335889315933974,0.0,-0.0,0.0,1.0,0
120,-0.13523874717607628,0.0,-0.0,0.0,1.0,0
121,0.0522117730156344,0.0522117730156344,0.0,0.0522117730156344,0.9504476143539734,0
122,-0.8031824713327076,0.0,-0.0,0.0,1.0,0
123,-0.2131006089122141,0.0,-0.0,0.0,1.0,0
124,-0.09425565521117457,0.0,-0.0,0.0,1.0,0
125,-1.2764252182170082,0.0,-0.0,0.0,1.0,0
126,-1.072891429934719,0.0,-0.0,0.0,1.0,0
127,2.5190503954113006,2.5190503954113006,2.5190503954113006,0.0,1.0,1
128,-2.1161779602999906,0.0,-0.0,0.0,1.0,0
129,-0.02832173682376718,0.0,-0.0,0.0,1.0,0
130,-0.9198338006444307,0.0,-0.0,0.0,1.0,0
131,-2.518138516482117,0.0,-0.0,0.0,1.0,0
132,0.5276553298084266,0.5276553298084266,0.0,0.5276553298084266,0.5983301733993961,0
133,-2.5251415797049424,0.0,-0.0,0.0,1.0,0
134,-1.577472044799911,0.0,-0.0,0.0,1.0,0
135,-1.6716501442030793,0.0,-0.0,0.0,1.0,0
136,-1.3535259641239499,0.0,-0.0,0.0,1.0,0
137,0.4480512181113861,0.4480512181113861,0.0,0.4480512181113861,0.6465356208304311,0
138,1.071038429686043,1.071038429686043,1.071038429686043,0.0,1.0,1
139,-1.0258230029565296,0.0,-0.0,0.0,1.0,0
140,-0.4804496426885942,0.0,-0.0,0.0,1.0,0
141,-0.703728098967977,0.0,-0.0,0.0,1.0,0
142,-0.7828393128456,0.0,-0.0,0.0,1.0,0
143,0.6958493298053564,0.6958493298053564,0.0,0.6958493298053564,0.5079713104811666,0
144,-1.4454245762577433,0.0,-0.0,0.0,1.0,0
145,-1.5087397785993018,0.0,-0.0,0.0,1.0,0
146,-0.18283663908344927,0.0,-0.0,0.0,1.0,0
147,-0.2583327121271347,0.0,-0.0,0.0,1.0,0
148,-0.9095346785395149,0.0,-0.0,0.0,1.0,0
149,-1.290044493965494,0.0,-0.0,0.0,1.0,0
150,1.2555632460029897,1.2555632460029897,0.0,1.2555632460029897,0.29459661947821497,0
151,-0.5020180072700948,0.0,-0.0,0.0,1.0,0
152,2.233431707087659,2.233431707087659,0.0,2.233431707087659,0.11372271031511848,0
153,-1.1550865278468454,0.0,-0.0,0.0,1.0,0
154,0.9732895879846268,0.9732895879846268,0.0,0.9732895879846268,0.38775293941881833,0
155,-0.544678401981098,0.0,-0.0,0.0,1.0,0
156,-2.0838431894437606,0.0,-0.0,0.0,1.0,0
157,-0.7198082624340031,0.0,-0.7198082624340031,0.7198082624340031,0.4962618298426097,1
158,1.7728868135773688,1.7728868135773688,1.7728868135773688,0.0,1.0,1
159,-0.9458673386537322,0.0,-0.0,0.0,1.0,0
160,-2.031382910808922,0.0,-0.0,0.0,1.0,0
161,1.0501399881537963,1.0501399881537963,0.0,1.0501399881537963,0.35980536935886537,0
162,2.453530442141194,2.453530442141194,0.0,2.453530442141194,0.09179171045622643,0
163,-0.719173116547784,0.0,-0.0,0.0,1.0,0
164,-0.510230075087735,0.0,-0.0,0.0,1.0,0
165,-1.2161228753304751,0.0,-0.0,0.0,1.0,0
166,0.535068956391086,0.535068956391086,0.0,0.535068956391086,0.5940279709274905,0
167,-1.3289812165487243,0.0,-0.0,0.0,1.0,0
168,3.6004012341454037,3.6004012341454037,3.6004012341454037,0.0,1.0,1
169,1.128308784410447,1.128308784410447,0.0,1.128308784410447,0.33344395409416544,0
170,0.3513226977004381,0.3513226977004381,0.3513226977004381,0.0,1.0,1
171,-3.6312268403706276,0.0,-0.0,0.0,1.0,0
172,0.4107136789021287,0.4107136789021287,0.0,0.4107136789021287,0.6704654343698258,0
173,0.18589088236605875,0.18589088236605875,0.0,0.18589088236605875,0.8344823671390641,0
174,0.15707898915113708,0.15707898915113708,0.0,0.15707898915113708,0.8582167753184469,0
175,-0.4439946898881967,0.0,-0.0,0.0,1.0,0
176,-0.07587269470892455,0.0,-0.0,0.0,1.0,0
177,-1.277953283658356,0.0,-0.0,0.0,1.0,0
178,0.1895175995445496,0.1895175995445496,0.0,0.1895175995445496,0.8315416733606386,0
179,2.306260721677942,2.306260721677942,0.0,2.306260721677942,0.10593994148847749,0
180,5.557268923815078,5.557268923815078,5.557268923815078,0.0,1.0,1
181,0.06696411035834925,0.06696411035834925,0.0,0.06696411035834925,0.9368969723269899,0
182,-1.9476527658517258,0.0,-0.0,0.0,1.0,0
183,-2.591160611937546,0.0,-0.0,0.0,1.0,0
184,-2.83908236589566,0.0,-0.0,0.0,1.0,0
185,1.6634223753898778,1.6634223753898778,0.0,1.6634223753898778,0.1980664299482081,0
186,-0.8175409490629925,0.0,-0.8175409490629925,0.8175409490629925,0.4512276581366088,1
187,1.152048441841403,1.152048441841403,0.0,1.152048441841403,0.3258271208897601,0
188,0.3334343895032851,0.3334343895032851,0.0,0.3334343895032851,0.7228449622838763,0
189,-0.2256297679990034,0.0,-0.0,0.0,1.0,0
190,-0.8829010013019392,0.0,-0.0,0.0,1.0,0
191,0.7960744494346391,0.7960744494346391,0.7960744494346391,0.0,1.0,1
192,-1.2856440731712295,0.0,-0.0,0.0,1.0,0
193,-1.045979884759146,0.0,-0.0,0.0,1.0,0
194,-0.528166949948264,0.0,-0.0,0.0,1.0,0
195,1.9261486679742432,1.9261486679742432,1.9261486679742432,0.0,1.0,1
196,-1.6114634728810606,0.0,-0.0,0.0,1.0,0
197,-1.645489267717047,0.0,-0.0,0.0,1.0,0
198,-0.04736435017986873,0.0,-0.0,0.0,1.0,0
199,-0.9134420198235358,0.0,-0.0,0.0,1.0,0
200,-1.9496867531829625,0.0,-0.0,0.0,1.0,0
201,-2.176557220123525,0.0,-0.0,0.0,1.0,0
202,-1.3257998371437285,0.0,-0.0,0.0,1.0,0
203,1.1298430754398967,1.1298430754398967,0.0,1.1298430754398967,0.33294634119537736,0
204,-0.8834756150072935,0.0,-0.0,0.0,1.0,0
205,0.12284685437893816,0.12284685437893816,0.0,0.12284685437893816,0.887295272249099,0
206,9.622868052588194,9.622868052588194,9.622868052588194,0.0,1.0,1
207,-1.4410636727899426,0.0,-0.0,0.0,1.0,0
208,0.15384177234380136,0.15384177234380136,0.0,0.15384177234380136,0.8609253356035967,0
209,-1.6816878005623614,0.0,-0.0,0.0,1.0,0
210,-1.6642820024492142,0.0,-0.0,0.0,1.0,0
211,-0.8060343787791966,0.0,-0.0,0.0,1.0,0
212,0.012236297066550827,0.012236297066550827,0.0,0.012236297066550827,0.9881600052084956,0
213,-0.4454779970636425,0.0,-0.0,0.0,1.0,0
214,-0.24761594568946316,0.0,-0.0,0.0,1.0,0
215,-0.3967592807891466,0.0,-0.0,0.0,1.0,0
216,-1.5957986067904049,0.0,-0.0,0.0,1.0,0
217,5.376622392483696,5.376622392483696,5.376622392483696,0.0,1.0,1
218,0.27706116406760256,0.27706116406760256,0.0,0.27706116406760256,0.7636180245196259,0
219,-0.45705277633763186,0.0,-0.0,0.0,1.0,0
220,-0.5788166356052918,0.0,-0.0,0.0,1.0,0
221,0.6349653047692517,0.6349653047692517,0.0,0.6349653047692517,0.5389854927927978,0
222,-0.6532651125381974,0.0,-0.0,0.0,1.0,0
223,-1.3785605031166173,0.0,-0.0,0.0,1.0,0
224,0.3904146890776593,0.3904146890776593,0.0,0.3904146890776593,0.6838447450945597,0
225,0.10864780436177379,0.10864780436177379,0.0,0.10864780436177379,0.8996438641066059,0
226,-1.5728110173240177,0.0,-0.0,0.0,1.0,0
227,-0.8409578597745924,0.0,-0.0,0.0,1.0,0
228,-0.5927681820718809,0.0,-0.0,0.0,1.0,0
229,-0.7799035329433944,0.0,-0.0,0.0,1.0,0
230,-0.19065743284454284,0.0,-0.0,0.0,1.0,0
231,2.0292547277488593,2.0292547277488593,0.0,2.0292547277488593,0.1387267574457966,0
232,0.33401294529547243,0.33401294529547243,0.0,0.33401294529547243,0.7224380006970396,0
233,-2.286173410682699,0.0,-0.0,0.0,1.0,0
234,-3.986028454998944,0.0,-0.0,0.0,1.0,0
235,-2.3816122610523442,0.0,-0.0,0.0,1.0,0
236,1.0959561625861078,1.0959561625861078,0.0,1.0959561625861078,0.3441117300266549,0
237,0.050340530570122166,0.050340530570122166,0.0,0.050340530570122166,0.9521803771799788,0
238,-0.45934002216638037,0.0,-0.0,0.0,1.0,0
239,0.39469708955105004,0.39469708955105004,0.0,0.39469708955105004,0.6810001186721217,0
240,1.4410811045950693,1.4410811045950693,0.0,1.4410811045950693,0.245924962604842,0
241,-0.38469258457001976,0.0,-0.0,0.0,1.0,0
242,-0.21562130080025785,0.0,-0.0,0.0,1.0,0
243,2.4989968430523115,2.4989968430523115,0.0,2.4989968430523115,0.08781792306631381,0
244,4.331564759198978,4.331564759198978,4.331564759198978,0.0,1.0,1
245,-0.9244802869130747,0.0,-0.0,0.0,1.0,0
246,-3.5297753575540405,0.0,-0.0,0.0,1.0,0
247,0.23512934534904634,0.23512934534904634,0.0,0.23512934534904634,0.7954305658993239,0
248,0.6672113649818334,0.6672113649818334,0.0,0.6672113649818334,0.5223306296184125,0
249,-0.37449065831606976,0.0,-0.0,0.0,1.0,0
250,0.9585179345077303,0.9585179345077303,0.0,0.9585179345077303,0.39336853087487944,0
251,-0.9309287589800426,0.0,-0.0,0.0,1.0,0
252,-3.269837211568566,0.0,-0.0,0.0,1.0,0
253,1.071129163978778,1.071129163978778,0.0,1.071129163978778,0.352528921343128,0
254,0.8771656959078963,0.8771656959078963,0.0,0.8771656959078963,0.42578480955024384,0
255,5.833995746434753,5.833995746434753,5.833995746434753,0.0,1.0,1
256,-0.6718540385471735,0.0,-0.0,0.0,1.0,0
257,0.41759276121227074,0.41759276121227074,0.0,0.41759276121227074,0.6659909912964608,0
258,0.5928049238299476,0.5928049238299476,0.0,0.5928049238299476,0.5615647024714884,0
259,0.25924037803426575,0.25924037803426575,0.0,0.25924037803426575,0.7769796875498493,0
260,-0.9534551243202072,0.0,-0.0,0.0,1.0,0
261,2.131095749308536,2.131095749308536,2.131095749308536,0.0,1.0,1
262,-0.8758426179291496,0.0,-0.0,0.0,1.0,0
263,-0.27495851429749074,0.0,-0.0,0.0,1.0,0
264,-3.5925226779752273,0.0,-0.0,0.0,1.0,0
265,-0.6964168969842631,0.0,-0.0,0.0,1.0,0
266,0.7144162979819656,0.7144162979819656,0.0,0.7144162979819656,0.49887328983707696,0
267,-1.7035652366298462,0.0,-0.0,0.0,1.0,0
268,-0.7793759003610785,0.0,-0.0,0.0,1.0,0
269,-2.768349329482333,0.0,-0.0,0.0,1.0,0
270,0.5164400019035797,0.5164400019035797,0.0,0.5164400019035797,0.6048978369471194,0
271,-3.33590831820322,0.0,-0.0,0.0,1.0,0
272,2.270641102061466,2.270641102061466,2.270641102061466,0.0,1.0,1
273,-1.952948219513742,0.0,-0.0,0.0,1.0,0
274,-0.8554889978322204,0.0,-0.0,0.0,1.0,0
275,0.49131084974806954,0.49131084974806954,0.0,0.49131084974806954,0.619876308312159,0
276,-0.3856132805964061,0.0,-0.0,0.0,1.0,0
277,-0.9134690983759861,0.0,-0.0,0.0,1.0,0
278,3.1175311776016206,3.1175311776016206,3.1175311776016206,0.0,1.0,1
279,0.6510556503357089,0.6510556503357089,0.0,0.6510556503357089,0.5306095983553677,0
280,-1.1235388752993276,0.0,-0.0,0.0,1.0,0
281,-0.9520972462752828,0.0,-0.0,0.0,1.0,0
282,-2.909151405371406,0.0,-0.0,0.0,1.0,0
283,-1.0350086213475787,0.0,-0.0,0.0,1.0,0
284,1.043422480354925,1.043422480354925,1.043422480354925,0.0,1.0,1
285,3.1550156876635276,3.1550156876635276,3.1550156876635276,0.0,1.0,1
286,0.535822969847143,0.535822969847143,0.0,0.535822969847143,0.5935921461443514,0
287,0.9953004782766236,0.9953004782766236,0.9953004782766236,0.0,1.0,1
288,0.10550300432065424,0.10550300432065424,0.0,0.10550300432065424,0.9024019884097099,0
289,0.8912626732991572,0.8912626732991572,0.0,0.8912626732991572,0.4199821750298963,0
290,0.6920950096830489,0.6920950096830489,0.0,0.6920950096830489,0.5098310390699774,0
291,-1.2031353702732186,0.0,-0.0,0.0,1.0,0
292,1.6670211690189405,1.6670211690189405,1.6670211690189405,0.0,1.0,1
293,-0.22408374898486513,0.0,-0.0,0.0,1.0,0
294,-1.2174002541101347,0.0,-0.0,0.0,1.0,0
295,0.40137357211872804,0.40137357211872804,0.40137357211872804,0.0,1.0,1
296,1.3544977959269202,1.3544977959269202,1.3544977959269202,0.0,1.0,1
297,-2.701101034135151,0.0,-0.0,0.0,1.0,0
298,0.8853074303375648,0.8853074303375648,0.8853074303375648,0.0,1.0,1
299,-2.2808522751097313,0.0,-0.0,0.0,1.0,0
300,3.16197112094888,3.16197112094888,3.16197112094888,0.0,1.0,1
301,-0.6709336009775413,0.0,-0.0,0.0,1.0,0
302,1.2462163776757211,1.2462163776757211,1.2462163776757211,0.0,1.0,1
303,-2.0882635895022035,0.0,-0.0,0.0,1.0,0
304,-0.8057127819938438,0.0,-0.0,0.0,1.0,0
305,-1.2332561319071755,0.0,-0.0,0.0,1.0,0
306,1.8619349615004195,1.8619349615004195,1.8619349615004195,0.0,1.0,1
307,0.3995984412213196,0.3995984412213196,0.0,0.3995984412213196,0.6777588668802175,0
308,-0.20245131908467118,0.0,-0.0,0.0,1.0,0
309,-1.6592667549588735,0.0,-0.0,0.0,1.0,0
310,0.7933345219751058,0.7933345219751058,0.0,0.7933345219751058,0.46198582347022477,0
311,3.253930378868523,3.253930378868523,3.253930378868523,0.0,1.0,1
312,-0.6524500646186032,0.0,-0.0,0.0,1.0,0
313,-3.048521547657531,0.0,-0.0,0.0,1.0,0
314,0.944969363169793,0.944969363169793,0.0,0.944969363169793,0.3985906322260346,0
315,1.0530709683409656,1.0530709683409656,1.0530709683409656,0.0,1.0,1
316,-2.027491736817756,0.0,-0.0,0.0,1.0,0
317,-1.283824838371348,0.0,-0.0,0.0,1.0,0
318,-2.4374089011372875,0.0,-0.0,0.0,1.0,0
319,-0.5476690046942556,0.0,-0.0,0.0,1.0,0
320,0.9106306148067133,0.9106306148067133,0.0,0.9106306148067133,0.41213863198698875,0
321,7.321828862474566,7.321828862474566,7.321828862474566,0.0,1.0,1
322,0.9909884072084911,0.9909884072084911,0.9909884072084911,0.0,1.0,1
323,-0.11848949895397734,0.0,-0.0,0.0,1.0,0
324,-1.1126328334110105,0.0,-0.0,0.0,1.0,0
325,-0.39424215693414466,0.0,-0.39424215693414466,0.39424215693414466,0.6813017494962343,1
326,6.574268154725393,6.574268154725393,6.574268154725393,0.0,1.0,1
327,-1.3001468892256365,0.0,-0.0,0.0,1.0,0
328,0.14658409069337563,0.14658409069337563,0.0,0.14658409069337563,0.8670289016048879,0
329,-1.1254753915209856,0.0,-0.0,0.0,1.0,0
330,-1.2534848529153433,0.0,-0.0,0.0,1.0,0
331,-0.5394679085755688,0.0,-0.0,0.0,1.0,0
332,-0.3472189164708178,0.0,-0.0,0.0,1.0,0
333,1.6973836151420407,1.6973836151420407,1.6973836151420407,0.0,1.0,1
334,-2.713232299349904,0.0,-0.0,0.0,1.0,0
335,0.03102589313872361,0.03102589313872361,0.0,0.03102589313872361,0.9702512853614433,0
336,-1.2934246867872967,0.0,-0.0,0.0,1.0,0
337,-0.17163042948603185,0.0,-0.0,0.0,1.0,0
338,-0.014181124761363614,0.0,-0.0,0.0,1.0,0
339,0.7111983842312988,0.7111983842312988,0.0,0.7111983842312988,0.5004383473071354,0
340,-0.2493603337645009,0.0,-0.0,0.0,1.0,0
341,0.9007230697888392,0.9007230697888392,0.0,0.9007230697888392,0.4161324704795289,0
342,-0.870354597327368,0.0,-0.0,0.0,1.0,0
343,-0.6972746071404712,0.0,-0.6972746071404712,0.6972746071404712,0.5072670673232935,1
344,-0.8939398159886643,0.0,-0.0,0.0,1.0,0
345,-1.4980017953147349,0.0,-0.0,0.0,1.0,0
346,0.016287247014035694,0.016287247014035694,0.0,0.016287247014035694,0.984271224219298,0
347,0.014263810791166037,0.014263810791166037,0.0,0.014263810791166037,0.9862117408319194,0
348,-0.19707648199565286,0.0,-0.0,0.0,1.0,0
349,0.5411203719051573,0.5411203719051573,0.0,0.5411203719051573,0.5905392139618867,0
350,-1.8512417428802914,0.0,-0.0,0.0,1.0,0
351,-0.01786965861390402,0.0,-0.0,0.0,1.0,0
352,-1.3125043572027988,0.0,-0.0,0.0,1.0,0
353,0.9453183618957981,0.9453183618957981,0.0,0.9453183618957981,0.39845524974769053,0
354,-1.3786472392454123,0.0,-0.0,0.0,1.0,0
355,0.8353986106254776,0.8353986106254776,0.0,0.8353986106254776,0.443452011388273,0
356,-0.8906450742456606,0.0,-0.8906450742456606,0.8906450742456606,0.4202347284903478,1
357,0.18097591007748992,0.18097591007748992,0.0,0.18097591007748992,0.8384842356679438,0
358,-0.06123800350867678,0.0,-0.0,0.0,1.0,0
359,0.26667495077961534,0.26667495077961534,0.0,0.26667495077961534,0.7713772052625399,0
360,0.11596534577251576,0.11596534577251576,0.0,0.11596534577251576,0.8932586519794259,0
361,-0.3048918460539695,0.0,-0.0,0.0,1.0,0
362,1.4288588000220597,1.4288588000220597,0.0,1.4288588000220597,0.24886821143130003,0
363,-0.15808847203525234,0.0,-0.0,0.0,1.0,0
364,0.9963306522115678,0.9963306522115678,0.0,0.9963306522115678,0.37915326748699324,0
365,-1.0148913284227388,0.0,-0.0,0.0,1.0,0
366,-1.2022376328421058,0.0,-0.0,0.0,1.0,0
367,-0.40012534246997233,0.0,-0.0,0.0,1.0,0
368,0.5266232844592462,0.5266232844592462,0.0,0.5266232844592462,0.5989315453137516,0
369,4.915978014506248,4.915978014506248,4.915978014506248,0.0,1.0,1
370,0.742694019983738,0.742694019983738,0.0,0.742694019983738,0.4853289866202283,0
371,-1.8062694395765524,0.0,-0.0,0.0,1.0,0
372,5.349630201660292,5.349630201660292,5.349630201660292,0.0,1.0,1
373,1.8540381582186578,1.8540381582186578,0.0,1.8540381582186578,0.16452452696371883,0
374,-1.4163765781060267,0.0,-0.0,0.0,1.0,0
375,-2.360907311317361,0.0,-0.0,0.0,1.0,0
376,0.26926111124662,0.26926111124662,0.0,0.26926111124662,0.769437833587432,0
377,3.1959431549021144,3.1959431549021144,3.1959431549021144,0.0,1.0,1
378,-1.529096531563291,0.0,-0.0,0.0,1.0,0
379,-0.16817531884502396,0.0,-0.0,0.0,1.0,0
380,0.7965666556683036,0.7965666556683036,0.0,0.7965666556683036,0.46053464685811785,0
381,-0.39083032554284136,0.0,-0.0,0.0,1.0,0
382,-0.3483435534385072,0.0,-0.0,0.0,1.0,0
383,-0.31217388986996375,0.0,-0.0,0.0,1.0,0
384,0.11624546733601131,0.11624546733601131,0.0,0.11624546733601131,0.8930151234413035,0
385,-0.7224898106789258,0.0,-0.0,0.0,1.0,0
386,-0.4341019462824782,0.0,-0.0,0.0,1.0,0
387,3.689656781456609,3.689656781456609,3.689656781456609,0.0,1.0,1
388,-0.35145420658406656,0.0,-0.0,0.0,1.0,0
389,0.4698118182434941,0.4698118182434941,0.0,0.4698118182434941,0.6329850608763785,0
390,-0.4572832144944974,0.0,-0.0,0.0,1.0,0
